Date,Open,High,Close
9/20/04,10283.87,10293.23,10204.89
9/17/04,10245.82,10352.37,10284.46
9/16/04,10231.59,10315.72,10244.49
9/15/04,10316.9,10324.87,10231.36
9/14/04,10315.13,10374.79,10318.16
9/13/04,10306.65,10380.47,10314.76
9/10/04,10289.47,10348.68,10313.07
9/9/04,10313.36,10337.33,10289.1
9/8/04,10342.42,10390.64,10313.36
9/7/04,10261.52,10388.95,10341.16
9/3/04,10277.82,10346.99,10260.2
9/2/04,10168.39,10312.99,10290.28
9/1/04,10170.12,10230.48,10168.46
8/31/04,10121.97,10198.03,10173.92
8/30/04,10193.83,10226.87,10122.52
8/27/04,10174.07,10235.49,10195.01
8/26/04,10181.07,10225.61,10173.41
8/25/04,10098.49,10224.29,10181.74
8/24/04,10074.89,10165.07,10098.63
8/23/04,10111.1,10159.54,10073.05
8/20/04,10040.81,10143.76,10110.14
8/19/04,10082.78,10111.91,10040.82
8/18/04,9964.22,10097.01,10083.15
8/17/04,9955.5,10053.21,9972.83
8/16/04,9825.35,9987.58,9954.55
8/13/04,9814.11,9897.34,9825.35
8/12/04,9936.48,9940.02,9814.59
8/11/04,9931.24,9981.61,9938.32
8/10/04,9815.55,9961.7,9944.67
8/9/04,9816.14,9902.49,9814.66
8/6/04,9960.67,9963.47,9815.33
8/5/04,10127.1,10158.44,9963.03
8/4/04,10117.96,10186.16,10126.51
8/3/04,10178.27,10228.49,10120.24
8/2/04,10138.45,10224.29,10179.16
7/30/04,10129.12,10194.13,10139.71
7/29/04,10115.52,10213.08,10129.24
7/28/04,10084.03,10170.31,10117.07
7/27/04,9963.54,10133.95,10085.14
7/26/04,9964.71,10054.32,9961.92
7/23/04,10045.46,10069.51,9962.22
7/22/04,10047.6,10114.41,10050.33
7/21/04,10156.3,10279.96,10046.13
7/20/04,10094.43,10186.9,10149.07
7/19/04,10140.95,10211.6,10094.06
7/16/04,10162.34,10289.4,10139.78
7/15/04,10208.2,10275.27,10163.16
7/14/04,10232.84,10313.95,10208.8
7/13/04,10238.37,10297.58,10247.59
7/12/04,10211.75,10284.39,10238.22
7/9/04,10173.12,10277.16,10213.22
7/8/04,10238.52,10297.73,10171.56
7/7/04,10211.92,10300.53,10240.29
7/6/04,10280.26,10308.43,10219.34
7/2/04,10334,10371.4,10282.83
7/1/04,10434,10473.23,10334.16
6/30/04,10413.43,10489.16,10435.48
6/29/04,10356.35,10460.25,10413.43
6/28/04,10377.52,10505.16,10357.09
6/25/04,10444.24,10514.67,10371.84
6/24/04,10477.43,10530.01,10443.81
6/23/04,10395.14,10498.67,10479.57
6/22/04,10370.21,10431.05,10395.07
6/21/04,10417.82,10471.76,10371.47
6/18/04,10375.82,10471.84,10416.41
6/17/04,10378.59,10417.69,10377.52
6/16/04,10380.23,10433.52,10379.58
6/15/04,10336.51,10464.04,10380.43
6/14/04,10401.23,10403.5,10334.73
6/10/04,10367.8,10448,10410.1
6/9/04,10431.1,10466.59,10368.44
6/8/04,10389.41,10462.97,10432.52
6/7/04,10243.31,10410.81,10391.08
6/4/04,10196.83,10327.84,10242.82
6/3/04,10261.85,10309.46,10195.91
6/2/04,10199.78,10310.1,10262.97
6/1/04,10187.18,10254.17,10202.65
5/28/04,10205.83,10250.27,10188.45
5/27/04,10109.89,10267.66,10205.2
5/26/04,10116.84,10175.75,10109.89
5/25/04,9958.08,10139.27,10117.62
5/24/04,9968.02,10084.91,9958.43
5/21/04,9939.34,10058.5,9966.74
5/20/04,9939.12,10014.5,9937.64
5/19/04,9962.55,10124.79,9937.71
5/18/04,9906.71,10028.27,9968.51
5/17/04,10009.92,10009.92,9906.91
5/14/04,10008.43,10096.69,10012.87
5/13/04,10044.31,10100.24,10010.74
5/12/04,10011.52,10089.87,10045.16
5/11/04,9989.24,10092.78,10019.47
5/10/04,10116.28,10116.28,9990.02
5/7/04,10240.62,10302.93,10117.34
5/6/04,10308.2,10332.1,10241.26
5/5/04,10316.98,10382.98,10310.95
5/4/04,10314.32,10403.14,10317.2
5/3/04,10227.27,10365.74,10314
4/30/04,10273.06,10374.61,10225.57
4/29/04,10339.41,10443.81,10272.27
4/28/04,10476.67,10479.58,10342.6
4/27/04,10445.38,10570.92,10478.16
4/26/04,10472.91,10540.26,10444.73
4/23/04,10463.11,10543.95,10472.84
4/22/04,10314.99,10529.12,10461.2
4/21/04,10311.87,10398.53,10317.27
4/20/04,10437.85,10530.61,10314.5
4/19/04,10451.62,10501.79,10437.85
4/16/04,10398.32,10500.57,10451.97
4/15/04,10377.95,10481.21,10397.46
4/14/04,10378.1,10453.39,10377.95
4/13/04,10516.05,10572.13,10381.28
4/12/04,10444.38,10559.28,10515.56
4/8/04,10482.77,10590.15,10442.03
4/7/04,10569.26,10580.51,10480.15
4/6/04,10553.76,10596.37,10570.81
4/5/04,10470.59,10582.22,10558.37
4/2/04,10375.33,10548.74,10470.59
4/1/04,10357.52,10449.33,10373.33
3/31/04,10380.89,10428.59,10357.7
3/30/04,10327.63,10411.41,10381.7
3/29/04,10212.91,10389.93,10329.63
3/26/04,10218.37,10306.22,10212.97
3/25/04,10049.56,10246.15,10218.82
3/24/04,10065.41,10140.23,10048.23
3/23/04,10066.67,10177.04,10063.64
3/22/04,10185.93,10185.93,10064.75
3/19/04,10295.85,10355.41,10186.6
3/18/04,10298.96,10355.04,10295.78
3/17/04,10184.3,10356.59,10300.3
3/16/04,10103.41,10253.26,10184.67
3/15/04,10238.45,10252.68,10102.89
3/12/04,10130.67,10281.63,10240.08
3/11/04,10288.85,10356.22,10128.38
3/10/04,10457.59,10523.11,10296.89
3/9/04,10529.52,10567.03,10456.96
3/8/04,10595.37,10677.85,10529.48
3/5/04,10582.59,10681.4,10595.55
3/4/04,10593.48,10645.33,10588
3/3/04,10588.59,10651.03,10593.11
3/2/04,10678.36,10713.92,10591.48
3/1/04,10582.25,10720.14,10678.14
2/27/04,10581.55,10689.55,10583.92
2/26/04,10598.14,10652.96,10580.14
2/25/04,10566.59,10660.73,10601.62
2/24/04,10609.55,10681.4,10566.37
2/23/04,10619.55,10711.84,10609.62
2/20/04,10666.29,10722.77,10619.03
2/19/04,10674.59,10794.95,10664.73
2/18/04,10706.68,10764.36,10671.99
2/17/04,10628.88,10762.07,10714.88
2/13/04,10696.22,10755.47,10627.85
2/12/04,10735.18,10775.03,10694.07
2/11/04,10605.48,10779.4,10737.7
2/10/04,10578.74,10667.03,10613.85
2/9/04,10592,10634.81,10579.03
2/6/04,10494.89,10634.81,10593.03
2/5/04,10469.33,10566.37,10495.55
2/4/04,10503.11,10567.85,10470.74
2/3/04,10499.48,10571.48,10505.18
2/2/04,10487.78,10614.44,10499.18
1/30/04,10510.22,10551.03,10488.07
1/29/04,10467.41,10611.56,10510.29
1/28/04,10610.07,10703.25,10468.37
1/27/04,10701.1,10748.81,10609.92
1/26/04,10568,10725.18,10702.51
1/23/04,10625.25,10691.77,10568.29
1/22/04,10624.22,10717.4,10623.18
1/21/04,10522.77,10665.7,10623.62
1/20/04,10601.4,10676.96,10528.66
1/16/04,10556.37,10666.88,10600.51
1/15/04,10534.52,10639.03,10553.85
1/14/04,10428.67,10573.85,10538.37
1/13/04,10485.18,10539.25,10427.18
1/12/04,10461.55,10543.03,10485.18
1/9/04,10589.25,10603.48,10458.89
1/8/04,10530.07,10651.99,10592.44
1/7/04,10535.46,10587.55,10529.03
1/6/04,10543.85,10584.07,10538.66
1/5/04,10411.85,10575.92,10544.07
1/2/04,10452.74,10554.96,10409.85
12/31/03,10426.3,10494.44,10453.92
12/30/03,10449.7,10493.11,10425.04
12/29/03,10321.35,10457.78,10450
12/26/03,10305.85,10368.89,10324.67
12/24/03,10341.41,10365.63,10305.19
12/23/03,10337.56,10421.48,10341.26
12/22/03,10276.48,10371.11,10338
12/19/03,10249.48,10345.44,10278.22
12/18/03,10141.41,10278.82,10248.08
12/17/03,10128.75,10186.67,10145.26
12/16/03,10023.34,10173.19,10129.56
12/15/03,10046.53,10180.97,10022.82
12/12/03,10008.75,10091.71,10042.16
12/11/03,9922.45,10056.97,10008.16
12/10/03,9922.38,10000.53,9921.86
12/9/03,9966.45,10048.75,9923.42
12/8/03,9862.01,9997.34,9965.27
12/5/03,9923.27,9954.16,9862.68
12/4/03,9874.83,9978.08,9930.82
12/3/03,9851.94,9974.45,9873.42
12/2/03,9899.64,9936.97,9853.64
12/1/03,9785.35,9943.34,9899.05
11/28/03,9779.72,9832.16,9782.46
11/26/03,9763.49,9838.01,9779.57
11/25/03,9748.68,9821.94,9763.94
11/24/03,9629.87,9788.6,9747.79
11/21/03,9622.02,9692.53,9628.53
11/20/03,9688.46,9756.09,9619.42
11/19/03,9620.68,9731.94,9690.46
11/18/03,9711.44,9792.16,9624.16
11/17/03,9765.64,9775.35,9710.83
11/14/03,9836.46,9919.19,9768.68
11/13/03,9846.97,9895.71,9837.94
11/12/03,9729.5,9882.6,9848.83
11/11/03,9756.53,9801.21,9737.79
11/10/03,9807.49,9861.05,9756.53
11/7/03,9857.12,9945.71,9809.79
11/6/03,9820.68,9888.9,9856.97
11/5/03,9837.64,9883.86,9820.83
11/4/03,9857.49,9905.94,9838.83
11/3/03,9802.46,9936.31,9858.46
